Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
40.49921,S,40.49921,1.475021,0,0.7291249,0,0,70.6154,7.301013,0,78.17861,112.3299,5.336135,-35.2161782904131,-35.2161782904108,-0.0000128031177856878,1447.7880839742,1447.78808396347,0.0055742377730248,89.99978,89.99978,90729.81,0.2474999
40.59919,S,40.59919,1.471291,0,0.7305035,0,0,70.6154,7.229132,0,78.17861,112.3325,5.336538,-35.1829934036927,-35.1829934036904,-0.0000127050500961917,1444.2682945616,1444.26829455085,0.00557296286280415,89.99978,89.99978,90874.4,0.2480572
40.69918,S,40.69918,1.467566,0,0.731889,0,0,70.6154,7.158064,0,78.17861,112.335,5.336941,-35.1501780657781,-35.1501780657758,-0.0000126079800087188,1440.75180295975,1440.75180294898,0.00557169770461201,89.99978,89.99978,91018.63,0.2486145
40.79916,S,40.79916,1.463845,0,0.7332816,0,0,70.6154,7.087809,0,78.17861,112.3376,5.337346,-35.1177402239555,-35.1177402239533,-0.0000125119283658567,1437.23857233796,1437.23857232717,0.00557044219773607,89.99978,89.99978,91162.52,0.2491716
40.89914,S,40.89914,1.460128,0,0.7346811,0,0,70.6154,7.018343,0,78.17861,112.3401,5.337738,-35.0856590165988,-35.0856590165966,-0.0000124168480349361,1433.72856580095,1433.72856579013,0.00556919624287323,89.99978,89.99978,91306.05,0.2497286
40.99913,S,40.99913,1.456416,0,0.7360873,0,0,70.6154,6.949667,0,78.17861,112.3427,5.338143,-35.0539418942888,-35.0539418942866,-0.0000123227480161651,1430.22174718856,1430.22174717772,0.00556795974181464,89.99978,89.99978,91449.23,0.2502854
41.09911,S,41.09911,1.452708,0,0.7375007,0,0,70.6154,6.881762,0,78.17861,112.3452,5.338535,-35.0225789229176,-35.0225789229155,-0.0000122296010720717,1426.7180810261,1426.71808101524,0.00556673259815862,89.99978,89.99978,91592.05,0.2508421
41.19909,S,41.19909,1.449005,0,0.7389207,0,0,70.6154,6.814625,0,78.17861,112.3478,5.338941,-34.9915621551993,-34.9915621551972,-0.0000121374185713398,1423.2175320425,1423.21753203162,0.00556551471641532,89.99978,89.99978,91734.54,0.2513987
41.29908,S,41.29908,1.445305,0,0.740348,0,0,70.6154,6.748238,0,78.17861,112.3504,5.339335,-34.9608901010177,-34.9608901010156,-0.0000120461597761851,1419.72006582603,1419.72006581513,0.00556430600204701,89.99978,89.99978,91876.66,0.2519552
41.39906,S,41.39906,1.44161,0,0.7417819,0,0,70.6154,6.682596,0,78.17861,112.3529,5.339728,-34.9305602768457,-34.9305602768437,-0.0000119558296604068,1416.22564805437,1416.22564804344,0.00556310636196788,89.99978,89.99978,92018.45,0.2525116
41.49904,S,41.49904,1.437919,0,0.743223,0,0,70.6154,6.617688,0,78.17861,112.3554,5.340124,-34.9005607617543,-34.9005607617523,-0.0000118664183948301,1412.73424506576,1412.73424505481,0.00556191570445988,89.99978,89.99978,92159.88,0.2530678
41.59903,S,41.59903,1.434232,0,0.7446708,0,0,70.6154,6.553501,0,78.17861,112.3579,5.34052,-34.8708925491542,-34.8708925491522,-0.0000117778999262209,1409.24582354619,1409.24582353522,0.00556073393869433,89.99978,89.99978,92300.96,0.2536239
41.69901,S,41.69901,1.430549,0,0.7461257,0,0,70.6154,6.490034,0,78.17861,112.3605,5.340917,-34.8415516654024,-34.8415516654004,-0.000011690280057345,1405.76035053427,1405.76035052328,0.00555956097517126,89.99977,89.99977,92441.69,0.25418
41.79899,S,41.79899,1.42687,0,0.7475874,0,0,70.6154,6.427269,0,78.17861,112.3629,5.341301,-34.8125366203825,-34.8125366203806,-0.0000116035397219717,1402.27779379885,1402.27779378783,0.0055583967252718,89.99977,89.99977,92582.07,0.2547358
41.89898,S,41.89898,1.423195,0,0.7490561,0,0,70.6154,6.365199,0,78.17861,112.3655,5.341699,-34.7838409569247,-34.7838409569228,-0.0000115176599722945,1398.79812123282,1398.79812122178,0.00555724110180998,89.99977,89.99977,92722.1,0.2552916
41.99896,S,41.99896,1.419525,0,0.7505315,0,0,70.6154,6.303811,0,78.17861,112.368,5.342098,-34.7554492771621,-34.7554492771602,-0.000011432640453042,1395.32130126563,1395.32130125457,0.00555609401877935,89.99977,89.99977,92861.79,0.2558473
42.09894,S,42.09894,1.415857,0,0.7520142,0,0,70.6154,6.243111,0,78.17861,112.3705,5.342486,-34.7273764822561,-34.7273764822542,-0.0000113484802168237,1391.84730285316,1391.84730284208,0.00555495539077977,89.99977,89.99977,93001.13,0.2564028
42.19893,S,42.19893,1.412194,0,0.7535036,0,0,70.6154,6.183071,0,78.17861,112.373,5.342875,-34.6996007171699,-34.6996007171681,-0.0000112651395916695,1388.37609532885,1388.37609531774,0.00555382513397666,89.99977,89.99977,93140.12,0.2569583
42.29891,S,42.29891,1.408535,0,0.7549999,0,0,70.6154,6.12369,0,78.17861,112.3755,5.343264,-34.6721314193058,-34.672131419304,-0.0000111826218934455,1384.90764820986,1384.90764819873,0.00555270316524006,89.99977,89.99977,93278.77,0.2575136
42.39889,S,42.39889,1.404879,0,0.7565033,0,0,70.6154,6.06496,0,78.17861,112.378,5.343655,-34.6449591512614,-34.6449591512596,-0.0000111009300827465,1381.44193188266,1381.4419318715,0.00555158940288719,89.99977,89.99977,93417.07,0.2580688
42.49887,S,42.49887,1.401228,0,0.7580134,0,0,70.6154,6.006873,0,78.17861,112.3805,5.344046,-34.6180824229207,-34.6180824229189,-0.000011020038224762,1377.97891636608,1377.9789163549,0.00555048376578355,89.99977,89.99977,93555.02,0.2586239
42.59886,S,42.59886,1.39758,0,0.7595306,0,0,70.6154,5.94942,0,78.17861,112.383,5.34444,-34.5914962672297,-34.591496267228,-0.0000109399399246073,1374.51857277673,1374.51857276553,0.00554938617385095,89.99977,89.99977,93692.62,0.2591788
42.69884,S,42.69884,1.393935,0,0.7610549,0,0,70.6154,5.892595,0,78.17861,112.3855,5.344822,-34.5651902533755,-34.5651902533738,-0.0000108606318664162,1371.06087235535,1371.06087234412,0.00554829654826415,89.99977,89.99977,93829.88,0.2597338
42.79882,S,42.79882,1.390295,0,0.7625859,0,0,70.6154,5.836384,0,78.17861,112.3879,5.345204,-34.5391703418225,-34.5391703418208,-0.0000107820982998245,1367.60578686919,1367.60578685794,0.00554721481147452,89.99977,89.99977,93966.8,0.2602885
42.89881,S,42.89881,1.386658,0,0.764124,0,0,70.6154,5.78078,0,78.17861,112.3905,5.345602,-34.5134315655171,-34.5134315655154,-0.0000107043213428394,1364.15328809051,1364.15328807924,0.0055461408858387,89.99977,89.99977,94103.38,0.2608432
42.99879,S,42.99879,1.383024,0,0.7656692,0,0,70.6154,5.725781,0,78.17861,112.3929,5.345988,-34.487961010119,-34.4879610101174,-0.000010627310114093,1360.7033483727,1360.7033483614,0.00554507469561518,89.99976,89.99976,94239.6,0.2613978
43.09877,S,43.09877,1.379395,0,0.767221,0,0,70.6154,5.671372,0,78.17861,112.3954,5.346375,-34.4627616558609,-34.4627616558593,-0.000010551039744589,1357.25594048633,1357.25594047501,0.00554401616544618,89.99976,89.99976,94375.48,0.2619522
43.19876,S,43.19876,1.375768,0,0.7687802,0,0,70.6154,5.617553,0,78.17861,112.3978,5.346751,-34.4378359862694,-34.4378359862678,-0.0000104755097606322,1353.81103732124,1353.81103730989,0.0055429652214838,89.99976,89.99976,94511.02,0.2625065
43.29874,S,43.29874,1.372146,0,0.770346,0,0,70.6154,5.56431,0,78.17861,112.4003,5.347142,-34.4131700935939,-34.4131700935923,-0.0000104007117541334,1350.36861261663,1350.36861260526,0.00554192179037753,89.99976,89.99976,94646.2,0.2630608
43.39872,S,43.39872,1.368526,0,0.7719192,0,0,70.6154,5.511636,0,78.17861,112.4027,5.347521,-34.3887714284152,-34.3887714284136,-0.0000103266285536428,1346.92863953054,1346.92863951914,0.00554088579929559,89.99976,89.99976,94781.05,0.2636149
43.49871,S,43.49871,1.36491,0,0.7734992,0,0,70.6154,5.459531,0,78.17861,112.4052,5.347903,-34.3646226060445,-34.364622606043,-0.0000102532620539409,1343.49109273595,1343.49109272453,0.00553985717722629,89.99976,89.99976,94915.56,0.2641689
43.59869,S,43.59869,1.361298,0,0.7750862,0,0,70.6154,5.407979,0,78.17861,112.4076,5.348285,-34.3407380309384,-34.3407380309369,-0.000010180599702106,1340.05594633464,1340.05594632319,0.0055388358532421,89.99976,89.99976,95049.72,0.264723
43.69867,S,43.69867,1.357689,0,0.7766802,0,0,70.6154,5.356977,0,78.17861,112.4101,5.34867,-34.3170988282921,-34.3170988282906,-0.0000101086297741825,1336.6231751387,1336.62317512723,0.00553782175757361,89.99976,89.99976,95183.54,0.2652767
43.79866,S,43.79866,1.354083,0,0.7782814,0,0,70.6154,5.306518,0,78.17861,112.4126,5.349059,-34.2937020178733,-34.2937020178718,-0.0000100373400725199,1333.19275421849,1333.19275420699,0.00553681482122361,89.99976,89.99976,95317.01,0.2658305
43.89864,S,43.89864,1.350481,0,0.7798895,0,0,70.6154,5.256593,0,78.17861,112.415,5.349434,-34.270560514022,-34.2705605140205,-0.00000996673142608481,1329.764658694,1329.76465868248,0.00553581497597999,89.99976,89.99976,95450.14,0.2663842
43.99862,S,43.99862,1.346882,0,0.7815046,0,0,70.6154,5.207201,0,78.17861,112.4175,5.349825,-34.2476589188712,-34.2476589188698,-0.00000989680170324888,1326.33886442539,1326.33886441384,0.00553482215448446,89.99976,89.99976,95582.93,0.2669376
44.09861,S,44.09861,1.343286,0,0.7831271,0,0,70.6154,5.158326,0,78.17861,112.4199,5.350206,-34.2249907752511,-34.2249907752497,-0.00000982752117964036,1322.91534736713,1322.91534735556,0.00553383629038892,89.99976,89.99976,95715.38,0.267491
44.19859,S,44.19859,1.339694,0,0.7847563,0,0,70.6154,5.109969,0,78.17861,112.4223,5.350575,-34.2025630370369,-34.2025630370355,-0.00000975890181606225,1319.49408375684,1319.49408374524,0.00553285731759632,89.99976,89.99976,95847.48,0.2680445
44.29857,S,44.29857,1.336105,0,0.7863927,0,0,70.6154,5.062121,0,78.17861,112.4248,5.35096,-34.1803707371749,-34.1803707371735,-0.00000969092703318367,1316.07505023446,1316.07505022283,0.00553188517137975,89.99976,89.99976,95979.24,0.2685976
44.39856,S,44.39856,1.332518,0,0.7880366,0,0,70.6154,5.014767,0,78.17861,112.4272,5.351335,-34.1583979810927,-34.1583979810913,-0.00000962357255412728,1312.65822363861,1312.65822362696,0.00553091978787091,89.99976,89.99976,96110.66,0.2691508
44.49854,S,44.49854,1.328936,0,0.7896871,0,0,70.6154,4.967919,0,78.17861,112.4296,5.351711,-34.1366616567733,-34.136661656772,-0.00000955687106385964,1309.24358111591,1309.24358110423,0.00552996110336964,89.99976,89.99976,96241.74,0.2697039
44.59852,S,44.59852,1.325356,0,0.791345,0,0,70.6154,4.921578,0,78.17861,112.432,5.35209,-34.1151528235199,-34.1151528235186,-0.00000949082362819489,1305.83109988247,1305.83109987076,0.00552900905371869,89.99976,89.99976,96372.48,0.2702568
44.69851,S,44.69851,1.321779,0,0.7930102,0,0,70.6154,4.875689,0,78.17861,112.4344,5.352473,-34.0938511164118,-34.0938511164105,-0.00000942532804740058,1302.42075802362,1302.42075801189,0.00552806357894704,89.99976,89.99976,96502.88,0.2708096
44.79849,S,44.79849,1.318206,0,0.7946823,0,0,70.6154,4.83029,0,78.17861,112.4368,5.352844,-34.0727808740128,-34.0727808740115,-0.00000936046887606415,1299.01253344594,1299.01253343418,0.00552712461779997,89.99976,89.99976,96632.93,0.2713624
44.89847,S,44.89847,1.314635,0,0.7963618,0,0,70.6154,4.785378,0,78.17861,112.4393,5.353232,-34.0519276918666,-34.0519276918653,-0.00000929623664028226,1295.60640415033,1295.60640413854,0.0055261921075662,89.99976,89.99976,96762.64,0.271915
44.99846,S,44.99846,1.311068,0,0.7980483,0,0,70.6154,4.740921,0,78.17861,112.4417,5.353609,-34.0312806424548,-34.0312806424536,-0.00000923258077309575,1292.20234891754,1292.20234890573,0.00552526599066452,89.99976,89.99976,96892.02,0.2724676
45.09844,S,45.09844,1.307503,0,0.7997423,0,0,70.6154,4.696919,0,78.17861,112.4441,5.353976,-34.0108476730638,-34.0108476730626,-0.00000916950091923323,1288.8003463992,1288.80034638736,0.00552434620710973,89.99976,89.99976,97021.05,0.2730201
45.19842,S,45.19842,1.303942,0,0.8014435,0,0,70.6154,4.653383,0,78.17861,112.4464,5.354347,-33.990619346291,-33.9906193462898,-0.00000910702431616685,1285.40037593234,1285.40037592047,0.00552343269829504,89.99976,89.99976,97149.74,0.2735725
45.2984,S,45.2984,1.300383,0,0.803152,0,0,70.6154,4.610291,0,78.17861,112.4489,5.354733,-33.970610563298,-33.9706105632968,-0.00000904511034453599,1282.00241627287,1282.00241626098,0.00552252540608156,89.99975,89.99975,97278.09,0.2741247
45.39839,S,45.39839,1.296828,0,0.8048676,0,0,70.6154,4.567653,0,78.17861,112.4512,5.355097,-33.950793011878,-33.9507930118768,-0.0000089837829259466,1278.6064473688,1278.60644735688,0.00552162427419777,89.99975,89.99975,97406.11,0.274677
45.49837,S,45.49837,1.293275,0,0.8065909,0,0,70.6154,4.525426,0,78.17861,112.4534,5.355435,-33.9311736459063,-33.9311736459051,-0.00000892296461123876,1275.21244880056,1275.21244878861,0.00552072924518094,89.99975,89.99975,97533.78,0.2752292
45.59835,S,45.59835,1.289726,0,0.8083211,0,0,70.6154,4.483665,0,78.17861,112.4488,5.354712,-33.9117614060798,-33.9117614060786,-0.00000886276660035311,1271.82040072978,1271.8204007178,0.00551984026364544,89.99975,89.99975,97661.12,0.2757811
45.69834,S,45.69834,1.286179,0,0.810059,0,0,70.6154,4.442323,0,78.17861,112.4441,5.35399,-33.892542881353,-33.8925428813519,-0.00000880310054914086,1268.4302834521,1268.43028344009,0.00551895727436908,89.99975,89.99975,97788.11,0.276333
45.79832,S,45.79832,1.282635,0,0.8118042,0,0,70.6154,4.401399,0,78.17861,112.4395,5.353267,-33.8735180717262,-33.8735180717251,-0.00000874396468124512,1265.04207741224,1265.04207740021,0.00551808022271583,89.99975,89.99975,97914.77,0.276885
45.8983,S,45.8983,1.279094,0,0.8135568,0,0,70.6154,4.360881,0,78.17861,112.4348,5.352533,-33.8546790299131,-33.854679029912,-0.00000868534608847258,1261.65576348212,1261.65576347006,0.00551720905511912,89.99975,89.99975,98041.09,0.2774367
45.99829,S,45.99829,1.275555,0,0.8153173,0,0,70.6154,4.320794,0,78.17861,112.4301,5.351799,-33.8360406570753,-33.8360406570742,-0.00000862729012713554,1258.27132222065,1258.27132220856,0.0055163437167842,89.99975,89.99975,98167.06,0.2779883
46.09827,S,46.09827,1.27202,0,0.8170848,0,0,70.6154,4.281103,0,78.17861,112.4253,5.351051,-33.817571164068,-33.8175711640669,-0.00000856973936169492,1254.88873560241,1254.88873559029,0.00551548415686822,89.99975,89.99975,98292.7,0.27854
46.19825,S,46.19825,1.268487,0,0.8188601,0,0,70.6154,4.241828,0,78.17861,112.4206,5.350318,-33.7993018433307,-33.7993018433296,-0.00000851273192461173,1251.50798474266,1251.50798473051,0.00551463032284666,89.99975,89.99975,98418.01,0.2790915
46.29824,S,46.29824,1.264957,0,0.8206429,0,0,70.6154,4.202946,0,78.17861,112.4159,5.34957,-33.7812123299424,-33.7812123299413,-0.00000845622624913499,1248.12905093547,1248.12905092329,0.00551378216157804,89.99975,89.99975,98542.97,0.2796429
46.39822,S,46.39822,1.261429,0,0.8224336,0,0,70.6154,4.164449,0,78.17861,112.411,5.348812,-33.7632996436708,-33.7632996436698,-0.00000840021132185204,1244.75191633422,1244.75191632201,0.0055129396234037,89.99974,89.99974,98667.59,0.2801942
46.4982,S,46.4982,1.257904,0,0.8242319,0,0,70.6154,4.126353,0,78.17861,112.4062,5.348053,-33.7455697449807,-33.7455697449797,-0.00000834472527522391,1241.37656310224,1241.37656309,0.00551210265767851,89.99974,89.99974,98791.88,0.2807455
46.59819,S,46.59819,1.254382,0,0.8260378,0,0,70.6154,4.088635,0,78.17861,112.4013,5.347295,-33.7280082294158,-33.7280082294148,-0.00000828972204239551,1238.0029731793,1238.00297316703,0.00551127121352528,89.99974,89.99974,98915.84,0.2812966
46.69817,S,46.69817,1.250863,0,0.8278512,0,0,70.6154,4.051309,0,78.17861,112.3964,5.346525,-33.7106309915485,-33.7106309915475,-0.00000823523158458621,1234.63112958801,1234.63112957571,0.00551044524284378,89.99974,89.99974,99039.45,0.2818477
46.79815,S,46.79815,1.247346,0,0.8296726,0,0,70.6154,4.014349,0,78.17861,112.3914,5.345753,-33.6934211433957,-33.6934211433947,-0.00000818121351928297,1231.26101460095,1231.26101458862,0.00550962469611041,89.99974,89.99974,99162.73,0.2823987
46.89814,S,46.89814,1.243832,0,0.831502,0,0,70.6154,3.977757,0,78.17861,112.3865,5.344985,-33.6763806717789,-33.6763806717779,-0.00000812766547800994,1227.89261134504,1227.89261133268,0.00550880952509351,89.99974,89.99974,99285.67,0.2829497
46.99812,S,46.99812,1.240321,0,0.833339,0,0,70.6154,3.941523,0,78.17861,112.3815,5.344203,-33.6595026228227,-33.6595026228217,-0.00000807457609208309,1224.52590290747,1224.52590289508,0.00550799968189301,89.99974,89.99974,99408.27,0.2835005
47.0981,S,47.0981,1.236812,0,0.8351843,0,0,70.6154,3.905664,0,78.17861,112.3765,5.343421,-33.6427999108672,-33.6427999108662,-0.00000802198444135376,1221.16087232078,1221.16087230836,0.00550719511867518,89.99974,89.99974,99530.55,0.2840512
47.19809,S,47.19809,1.233305,0,0.8370377,0,0,70.6154,3.870176,0,78.17861,112.3714,5.342625,-33.6262611116884,-33.6262611116875,-0.00000796988294669928,1217.79750344701,1217.79750343456,0.00550639578989897,89.99974,89.99974,99652.48,0.284602
47.29807,S,47.29807,1.229801,0,0.838899,0,0,70.6154,3.835017,0,78.17861,112.3663,5.341831,-33.6098802648219,-33.609880264821,-0.00000791819155363629,1214.43577958692,1214.43577957444,0.00550560164792367,89.99974,89.99974,99774.07,0.2851526
47.39805,S,47.39805,1.2263,0,0.8407685,0,0,70.6154,3.800237,0,78.17861,112.3612,5.341025,-33.5936702846075,-33.5936702846066,-0.00000786701648830616,1211.07568458271,1211.0756845702,0.00550481264682692,89.99974,89.99974,99895.33,0.285703
47.49804,S,47.49804,1.222801,0,0.8426465,0,0,70.6154,3.765782,0,78.17861,112.356,5.340219,-33.5776083225976,-33.5776083225967,-0.00000781624678761583,1207.7172026143,1207.71720260176,0.00550402874171899,89.99973,89.99973,100016.2,0.2862535
47.59802,S,47.59802,1.219304,0,0.8445327,0,0,70.6154,3.731679,0,78.17861,112.3508,5.339401,-33.561708286543,-33.5617082865421,-0.00000776594521617505,1204.36031768283,1204.36031767026,0.00550324988639326,89.99973,89.99973,100136.8,0.2868039
47.698,S,47.698,1.21581,0,0.8464274,0,0,70.6154,3.697911,0,78.17861,112.3455,5.338583,-33.5459592489252,-33.5459592489243,-0.00000771607648369381,1201.00501436556,1201.00501435296,0.00550247603762152,89.99973,89.99973,100257.1,0.2873541
47.79799,S,47.79799,1.212318,0,0.8483306,0,0,70.6154,3.664488,0,78.17861,112.3402,5.337752,-33.5303701504412,-33.5303701504403,-0.00000766666794606805,1197.65127706597,1197.65127705333,0.00550170715143775,89.99973,89.99973,100377,0.2879043
47.89797,S,47.89797,1.208829,0,0.8502422,0,0,70.6154,3.631389,0,78.17861,112.3349,5.336924,-33.514929566867,-33.5149295668661,-0.00000761767969447989,1194.29909080338,1194.29909079071,0.0055009431834212,89.99973,89.99973,100496.6,0.2884544
47.99795,S,47.99795,1.205343,0,0.8521627,0,0,70.6154,3.598613,0,78.17861,112.3295,5.336081,-33.499640478435,-33.4996404784341,-0.00000756911018942002,1190.94844026441,1190.94844025171,0.0055001840910814,89.99973,89.99973,100615.8,0.2890046
48.09793,S,48.09793,1.201858,0,0.8540928,0,0,70.6154,3.56616,0,78.17861,112.3241,5.335225,-33.4844914609212,-33.4844914609204,-0.00000752096227305947,1187.59931048828,1187.59931047555,0.00549942983067495,89.99973,89.99973,100734.7,0.2895545
48.19792,S,48.19792,1.198376,0,0.8560315,0,0,70.6154,3.534036,0,78.17861,112.3186,5.334371,-33.4695028792467,-33.4695028792459,-0.0000074732567879856,1184.25168665829,1184.25168664552,0.00549868036083526,89.99973,89.99973,100853.3,0.2901044
48.2979,S,48.2979,1.194896,0,0.8579797,0,0,70.6154,3.502225,0,78.17861,112.3131,5.333518,-33.4546513882582,-33.4546513882574,-0.00000742596022026531,1180.90555435008,1180.90555433728,0.00549793563902571,89.99973,89.99973,100971.6,0.2906542
48.39788,S,48.39788,1.191419,0,0.8599369,0,0,70.6154,3.470739,0,78.17861,112.3075,5.332638,-33.4399499022958,-33.439949902295,-0.0000073790987415566,1177.56089868733,1177.5608986745,0.00549719562339886,89.99973,89.99973,101089.5,0.2912041
48.49787,S,48.49787,1.187944,0,0.8619092,0,0,70.6154,3.439581,0,78.17861,112.3019,5.331759,-33.4254023950024,-33.4254023950016,-0.00000733268703640968,1174.21770421754,1174.21770420468,0.00549646026614584,89.99973,89.99973,101207,0.2917537
48.59785,S,48.59785,1.184471,0,0.8638617,0,0,70.6154,3.408608,0,78.17861,112.2962,5.330881,-33.4109383342136,-33.4109383342128,-0.00000728642016356031,1170.87596059437,1170.87596058147,0.00549572954482771,89.99973,89.99973,101324.3,0.2923032
48.69783,S,48.69783,1.181,0,0.8658245,0,0,70.6154,3.377956,0,78.17861,112.2905,5.329977,-33.3966203048078,-33.396620304807,-0.00000724058980080802,1167.53565531074,1167.53565529781,0.00549500342677018,89.99973,89.99973,101441.2,0.2928528
48.79782,S,48.79782,1.177532,0,0.8677979,0,0,70.6154,3.347604,0,78.17861,112.2847,5.329073,-33.3824383726772,-33.3824383726764,-0.00000719515805253941,1164.19677442911,1164.19677441615,0.00549428187066345,89.99973,89.99973,101557.8,0.2934023
